Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level
COMMUTER_casual_Beacon St at Charles St~Tremont St at E Berkeley St,HIGH,Matched Outbound + Return Journey,casual,D32024,C32000,C32000,D32024,09:10,09:10,17:26,2025-10-19,2025-10-19,0,8h 16m,3D32EB1FC5E6444D,EED8D5BF37B2AECE,2,Arrival times within ±4 minutes,"(casual, Beacon St at Charles St -> Tremont St at E Berkeley St, ~550)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Mill St. at Minuteman Bikeway~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,L32009,M32033,M32033,L32009,09:18,09:18,17:54,2025-10-27,2025-10-27,0,8h 36m,775B44B489B3F702,E19E7F3A42090B32,2,Arrival times within ±0 minutes,"(member, Mill St. at Minuteman Bikeway -> Alewife Station at Russell Field, ~555)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Main Street/Albany Street/Technology Square~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32080,M32072,M32072,M32080,07:12,07:12,16:08,2025-10-06,2025-10-06,0,8h 56m,BF978E68F6140B26,86CC45139E69AD55,2,Arrival times within ±0 minutes,"(member, Main Street/Albany Street/Technology Square -> Galileo Galilei Way at Main Street, ~430)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Northern Strand at Main St~Northern Strand at Bike Kitchen ,HIGH,Matched Outbound + Return Journey,member,G32002,G32004,G32004,G32002,12:58,12:58,18:07,2025-10-19,2025-10-19,0,5h 9m,ACB99567C5822387,004C42FBB17D7FF9,2,Arrival times within ±1 minutes,"(member, Northern Strand at Main St -> Northern Strand at Bike Kitchen , ~775)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Commonwealth Ave at Naples Rd~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,member,E32016,B32033,B32033,E32016,07:37,07:37,12:19,2025-10-08,2025-10-08,0,4h 42m,FD248F77CE892140,86551315B1F5A76C,2,Arrival times within ±2 minutes,"(member, Commonwealth Ave at Naples Rd -> Huntington Ave at Mass Art, ~455)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT Pacific St at Purrington St~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32041,M32072,M32072,M32041,07:53,07:53,12:56,2025-10-28,2025-10-28,0,5h 3m,799736E66EBA14D5,EF4BE957BC39FBAD,2,Arrival times within ±1 minutes,"(member, MIT Pacific St at Purrington St -> Galileo Galilei Way at Main Street, ~470)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Community Path at Cedar Street~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,S32022,M32033,M32033,S32022,08:11,08:11,16:57,2025-10-01,2025-10-01,0,8h 46m,65058FCF6670AF84,CF6CB1139532416D,2,Arrival times within ±2 minutes,"(member, Community Path at Cedar Street -> Alewife Station at Russell Field, ~490)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Boylston St at Jersey St~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,member,B32034,B32033,B32033,B32034,08:30,08:30,15:05,2025-10-23,2025-10-23,0,6h 35m,2C59FDEFC62F79BA,449A3C5080F8655B,2,Arrival times within ±4 minutes,"(member, Boylston St at Jersey St -> Huntington Ave at Mass Art, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Uphams Corner T Stop - Magnolia St at Dudley St~Uphams Corner,HIGH,Matched Outbound + Return Journey,member,B32025,C32019,C32019,B32025,09:58,09:58,18:55,2025-10-05,2025-10-05,0,8h 57m,A9F695A12749FB68,CB50B0173647AE4D,2,Arrival times within ±0 minutes,"(member, Uphams Corner T Stop - Magnolia St at Dudley St -> Uphams Corner, ~595)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Cambridgeside Pl at Land Blvd~325 Binney St.,HIGH,Matched Outbound + Return Journey,member,M32019,M32091,M32091,M32019,06:37,06:37,17:05,2025-10-27,2025-10-27,0,10h 28m,B1CAFE944A8FC487,E3C1A58B705E96A3,2,Arrival times within ±1 minutes,"(member, Cambridgeside Pl at Land Blvd -> 325 Binney St., ~395)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Central Square at Mass Ave / Essex St~325 Binney St.,HIGH,Matched Outbound + Return Journey,member,M32011,M32091,M32091,M32011,06:50,06:50,21:26,2025-10-07,2025-10-07,0,14h 36m,5AE18F6485EB8C5B,F5EBC3CF251251A0,2,Arrival times within ±0 minutes,"(member, Central Square at Mass Ave / Essex St -> 325 Binney St., ~410)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Commercial St at Charter St~Surface Rd at State Street,HIGH,Matched Outbound + Return Journey,casual,A32061,A32067,A32067,A32061,12:50,12:50,22:49,2025-10-11,2025-10-11,0,9h 59m,E2495319AE567807,79F5637D4896A975,2,Arrival times within ±1 minutes,"(casual, Commercial St at Charter St -> Surface Rd at State Street, ~770)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_South Station - 700 Atlantic Ave~Surface Rd at State Street,HIGH,Matched Outbound + Return Journey,member,A32010,A32067,A32067,A32010,08:08,08:08,13:18,2025-10-21,2025-10-21,0,5h 10m,57506F47F5096859,94BE987C0B04F0DF,2,Arrival times within ±2 minutes,"(member, South Station - 700 Atlantic Ave -> Surface Rd at State Street, ~485)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Central Square at Mass Ave / Essex St~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,M32011,A32003,A32003,M32011,06:21,06:21,14:03,2025-10-19,2025-10-19,0,7h 42m,50D54497D9E460EA,7347246AF9FBD6C8,2,Arrival times within ±2 minutes,"(member, Central Square at Mass Ave / Essex St -> B.U. Central T Stop - 725 Commonwealth Ave, ~380)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Central Square at Mass Ave / Essex St~Mt Auburn,HIGH,Matched Outbound + Return Journey,member,M32011,M32043,M32043,M32011,07:49,07:49,14:52,2025-10-16,2025-10-16,0,7h 3m,EB83952F1E8CE9B0,D82281DD387E329A,2,Arrival times within ±4 minutes,"(member, Central Square at Mass Ave / Essex St -> Mt Auburn, ~465)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Commonwealth Ave at Granby St~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,B32060,A32003,A32003,B32060,15:07,15:07,21:06,2025-10-10,2025-10-10,0,5h 59m,AD0CF68FD6F9ABF9,77747EA070185B57,2,Arrival times within ±0 minutes,"(member, Commonwealth Ave at Granby St -> B.U. Central T Stop - 725 Commonwealth Ave, ~905)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Walbridge St at Commonwealth Ave~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,D32072,A32003,A32003,D32072,08:06,08:06,19:51,2025-10-09,2025-10-09,0,11h 45m,A92AD21FE94ED66B,E4DFCF1A9976E9DF,2,Arrival times within ±0 minutes,"(member, Walbridge St at Commonwealth Ave -> B.U. Central T Stop - 725 Commonwealth Ave, ~485)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Valenti Way at Haverhill St~Fan Pier,HIGH,Matched Outbound + Return Journey,member,A32053,A32000,A32000,A32053,07:05,07:05,17:25,2025-10-09,2025-10-09,0,10h 20m,445B13C8AC7D40AA,682A2895F38AA9CF,2,Arrival times within ±2 minutes,"(member, Valenti Way at Haverhill St -> Fan Pier, ~425)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Brighton Ave at Linden St~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,D32058,A32003,A32003,D32058,10:43,10:43,15:07,2025-10-31,2025-10-31,0,4h 24m,746C1E5552ABB022,0310E4A0D07A3F04,2,Arrival times within ±1 minutes,"(member, Brighton Ave at Linden St -> B.U. Central T Stop - 725 Commonwealth Ave, ~640)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Kenmore Square - 660 Beacon St~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,B32011,A32003,A32003,B32011,06:56,06:56,11:40,2025-10-16,2025-10-16,0,4h 44m,A6BF61B48EA330EE,F3B4CF4B99584CDA,2,Arrival times within ±0 minutes,"(member, Kenmore Square - 660 Beacon St -> B.U. Central T Stop - 725 Commonwealth Ave, ~415)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Lesley University~Mt Auburn,HIGH,Matched Outbound + Return Journey,member,M32039,M32043,M32043,M32039,06:53,06:53,17:28,2025-10-24,2025-10-24,0,10h 35m,B05A40B8CDD699E9,B3D9F4331EC7D26B,2,Arrival times within ±1 minutes,"(member, Lesley University -> Mt Auburn, ~410)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Lesley University~Mt Auburn,HIGH,Matched Outbound + Return Journey,casual,M32039,M32043,M32043,M32039,07:29,07:29,14:49,2025-10-18,2025-10-18,0,7h 20m,AB03B252D3B71028,56FD8111D61650DE,2,Arrival times within ±0 minutes,"(casual, Lesley University -> Mt Auburn, ~445)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Danehy Park~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32031,M32029,M32029,M32031,11:57,11:57,18:58,2025-10-17,2025-10-17,0,7h 1m,0497CE946FFB6164,8188055DF28B69B7,2,Arrival times within ±2 minutes,"(member, Danehy Park -> Porter Square Station, ~715)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard Law School at Mass Ave / Jarvis St~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32020,M32029,M32029,M32020,13:13,13:13,19:54,2025-10-01,2025-10-01,0,6h 41m,F8C1212395843434,881AAEA9F78A6B52,2,Arrival times within ±2 minutes,"(member, Harvard Law School at Mass Ave / Jarvis St -> Porter Square Station, ~790)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Berkshire Street at Cambridge Street~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32067,M32029,M32029,M32067,08:24,08:24,21:01,2025-10-28,2025-10-28,0,12h 37m,232F424E70E09F40,92BE5B60C7FF92DB,2,Arrival times within ±4 minutes,"(member, Berkshire Street at Cambridge Street -> Porter Square Station, ~500)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Cambridge Dept. of Public Works -147 Hampshire St.~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32052,M32029,M32029,M32052,08:59,08:59,20:53,2025-10-10,2025-10-10,0,11h 54m,D82165BB1DBBF05D,0767476E6172BDB5,2,Arrival times within ±4 minutes,"(member, Cambridge Dept. of Public Works -147 Hampshire St. -> Porter Square Station, ~535)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Mass Ave at Alewife Greenway~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,L320013,M32029,M32029,L320013,09:43,09:43,18:16,2025-10-23,2025-10-23,0,8h 33m,1C0628782563034D,0ECE8B89989FF35C,2,Arrival times within ±2 minutes,"(member, Mass Ave at Alewife Greenway -> Porter Square Station, ~580)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Union Square - Somerville~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,S32002,M32029,M32029,S32002,13:35,13:35,20:23,2025-10-14,2025-10-14,0,6h 48m,4A7F3D025A7E1EF9,A1DEA8D7425E952D,2,Arrival times within ±2 minutes,"(member, Union Square - Somerville -> Porter Square Station, ~815)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Mayor Salvo Path at Mill St~Salem State University - Bike Path at Loring Ave,HIGH,Matched Outbound + Return Journey,casual,T32004,T32007 ,T32007 ,T32004,15:47,15:47,20:36,2025-10-11,2025-10-11,0,4h 49m,2FF050DC164D77D9,1A69ED27626D1632,2,Arrival times within ±2 minutes,"(casual, Mayor Salvo Path at Mill St -> Salem State University - Bike Path at Loring Ave, ~945)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Linear Park - Mass. Ave. at Cameron Ave. ~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32025,M32029,M32029,M32025,10:45,10:45,18:42,2025-10-18,2025-10-18,0,7h 57m,095373A3CF42623E,4E9AD5A591EE07CF,2,Arrival times within ±4 minutes,"(member, Linear Park - Mass. Ave. at Cameron Ave.  -> Porter Square Station, ~645)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_191 Beacon St~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,S32035,M32029,M32029,S32035,08:32,08:32,20:31,2025-10-27,2025-10-27,0,11h 59m,8B8DB0477FC3D313,AB9DA3B555BC0626,2,Arrival times within ±4 minutes,"(member, 191 Beacon St -> Porter Square Station, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Salem MBTA - Washington at Federal St~Salem State University - Bike Path at Loring Ave,HIGH,Matched Outbound + Return Journey,member,T32005,T32007 ,T32007 ,T32005,10:12,10:12,21:26,2025-10-01,2025-10-01,0,11h 14m,477A64FF74C110B0,C37C7FD46ED5AEED,2,Arrival times within ±2 minutes,"(member, Salem MBTA - Washington at Federal St -> Salem State University - Bike Path at Loring Ave, ~610)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Cambridge Main Library at Broadway / Trowbridge St~Porter Square Station,HIGH,Matched Outbound + Return Journey,casual,M32013,M32029,M32029,M32013,00:12,00:12,13:53,2025-10-19,2025-10-19,0,13h 41m,D5E7426D966BF624,0883B3184DCB11CE,2,Arrival times within ±2 minutes,"(casual, Cambridge Main Library at Broadway / Trowbridge St -> Porter Square Station, ~10)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Cambridge Main Library at Broadway / Trowbridge St~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32013,M32029,M32029,M32013,07:28,07:28,17:30,2025-10-09,2025-10-09,0,10h 2m,6A28BDB03B21E9BF,3670B2828D2E5A78,2,Arrival times within ±3 minutes,"(member, Cambridge Main Library at Broadway / Trowbridge St -> Porter Square Station, ~445)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
